Unnamed: 0,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,cluster,distance_from_cluster0,distance_from_cluster1,distance_from_cluster2
2285,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44,4224,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,One_Story,Average,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,268,1142,GasA,Typical,Y,SBrkr,1142,0,1142,1,0,1,1,3,1,6,Typ,1,Attchd,Fin,2,528,Typical,Paved,536,90,0,0,0,0,No_Pool,Minimum_Privacy,,0,8,2007,WD ,Normal,134000,-93.605354,41.99284,-1,0.0009525735707628422,0.0002993877778291677,0.0007350890105711517
2286,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1504,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,Two_Story,Below_Average,1972,1972,Gable,CompShg,CemntBd,CmentBd,,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,294,546,GasA,Typical,Y,SBrkr,546,546,1092,0,0,1,1,3,1,5,Typ,0,Attchd,Unf,1,253,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,5,2007,WD ,Normal,85500,-93.603546,41.992145,-1,0.0009715456747315232,0.00032153181547037456,0.0007502440838935517
2287,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,0,1533,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,SLvl,Average,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,27,530,GasA,Typical,Y,SBrkr,530,462,992,1,0,1,0,2,1,4,Typ,0,BuiltIn,Fin,1,297,Typical,Paved,112,97,0,0,0,0,No_Pool,No_Fence,,0,7,2007,WD ,Normal,106500,-93.601862,41.992516,-1,0.000972852162934289,0.0003279573572491619,0.0007474124749769067
2288,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1495,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,Two_Story,Above_Average,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,189,Typical,CBlock,Typical,No,ALQ,1,Unf,0,162,546,GasA,Excellent,Y,SBrkr,546,546,1092,0,0,1,1,3,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,64,0,0,0,0,No_Pool,No_Fence,,0,5,2007,WD ,Normal,93900,-93.601827,41.992479,-1,0.0009736159464417396,0.0003287467454849436,0.0007481287270968174
2289,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,2001,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,Two_Story,Average,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80,Typical,CBlock,Typical,No,Unf,7,Unf,0,546,546,GasA,Fair,Y,SBrkr,546,546,1092,0,0,1,1,3,1,6,Typ,0,Attchd,Unf,1,286,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,1,2007,WD ,Normal,75000,-93.601507,41.991709,-1,0.0009876582655504367,0.00034217700284362766,0.0007620941649330642
2290,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21,1936,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,SFoyer,Above_Average,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0,Typical,CBlock,Typical,Av,BLQ,2,GLQ,499,0,630,GasA,Good,Y,SBrkr,630,0,630,1,0,1,0,1,1,3,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,,0,12,2007,WD ,Normal,84500,-93.602094,41.991641,-1,0.0009861410950274807,0.00033896279532730336,0.0007619272980242836
2291,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1890,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,Two_Story,Fair,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,546,546,GasA,Excellent,Y,SBrkr,546,546,1092,0,0,1,1,3,1,6,Typ,0,Attchd,Unf,1,286,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,,0,4,2007,COD,Normal,75190,-93.603422,41.991868,-1,0.0009766403972476063,0.00032650706802525993,0.0007552639279585105
2292,Split_or_Multilevel,Residential_Low_Density,0,11333,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,SLvl,Average,1976,1976,Gable,CompShg,HdBoard,HdBoard,,0,Typical,PConc,Typical,Av,ALQ,1,Unf,0,490,1029,GasA,Typical,Y,SBrkr,1062,0,1062,1,0,1,0,3,1,5,Typ,2,Attchd,RFn,2,539,Typical,Paved,120,0,0,0,0,0,No_Pool,No_Fence,,0,5,2007,WD ,Normal,146800,-93.604923,41.991612,-1,0.0009746849878875878,0.00032095216930829725,0.0007570409537200313
2293,Split_Foyer,Residential_Low_Density,72,9129,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Average,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,144,Typical,PConc,Typical,Av,GLQ,3,Unf,0,0,923,GasA,Typical,Y,SBrkr,1008,0,1008,1,0,1,0,1,1,4,Typ,1,Attchd,Fin,2,678,Typical,Paved,201,66,0,0,0,0,No_Pool,Minimum_Privacy,,0,7,2007,WD ,Normal,153500,-93.604644,41.991098,-1,0.0009843350414804487,0.0003305841474965213,0.0007663931285688085
2294,Split_or_Multilevel,Residential_Low_Density,0,15957,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Corner,Mod,Mitchell,Norm,Norm,OneFam,SLvl,Above_Average,1977,1977,Gable,CompShg,HdBoard,Plywood,,0,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,96,1244,GasA,Typical,Y,SBrkr,1356,0,1356,2,0,2,0,3,1,6,Typ,1,Attchd,Fin,2,528,Typical,Paved,1424,0,0,0,0,0,No_Pool,Minimum_Privacy,,0,9,2007,WD ,Normal,188000,-93.604521,41.989581,-1,0.0010100312284091588,0.00035502203478555516,0.0007928613006911715
2295,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,61,33983,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,1977,1994,Gable,CompShg,Plywood,Plywood,,0,Fair,PConc,Typical,Mn,ALQ,1,Unf,0,48,1160,GasA,Typical,Y,SBrkr,1676,0,1676,1,0,1,1,3,1,6,Mod,2,Attchd,RFn,2,672,Typical,Partial_Pavement,690,90,0,0,0,0,No_Pool,Good_Privacy,,0,5,2007,WD ,Normal,196000,-93.60678,41.990264,-1,0.00099009822113214,0.00033233846435296336,0.0007778867792445231
2296,Two_Story_1946_and_Newer,Residential_Low_Density,68,8286,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Good,1977,1977,Gable,CompShg,Plywood,Plywood,,0,Typical,PConc,Typical,No,Rec,6,Unf,0,185,716,GasA,Excellent,Y,SBrkr,716,716,1432,1,0,1,1,3,1,6,Typ,1,Attchd,Fin,2,531,Typical,Paved,0,136,0,0,240,0,No_Pool,Good_Privacy,,0,6,2007,WD ,Normal,157000,-93.604524,41.989488,-1,0.0010115666020846952,0.00035647131662946665,0.0007944671267506593
2297,Split_Foyer,Residential_Low_Density,50,6723,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Good,1971,1971,Gable,CompShg,Wd Sdng,HdBoard,,0,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,0,796,GasA,Typical,Y,SBrkr,796,0,796,0,1,1,0,2,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,129,0,0,0,0,0,No_Pool,Good_Wood,,0,9,2007,WD ,Normal,138000,-93.602559,41.991144,-1,0.0009922676873311016,0.0003431055810692679,0.000769482755103796
2298,Split_Foyer,Residential_Low_Density,54,7244,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Good,1970,1970,Gable,CompShg,VinylSd,VinylSd,,0,Good,CBlock,Typical,Av,ALQ,1,Unf,0,149,768,GasA,Excellent,Y,SBrkr,768,0,768,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,624,Typical,Paved,104,0,0,0,0,0,No_Pool,No_Fence,,0,4,2007,WD ,Normal,129500,-93.6015199,41.991371,-1,0.0009931304005909936,0.0003469853937799282,0.0007678674703710075
2299,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,124,27697,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Fair,1961,1961,Shed,CompShg,Plywood,Plywood,CBlock,198,Typical,CBlock,Typical,No,BLQ,2,Unf,0,585,1396,GasA,Typical,N,SBrkr,1608,0,1608,0,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,444,Fair,Paved,152,38,0,0,0,0,No_Pool,No_Fence,,0,11,2007,COD,Abnorml,80000,-93.607114,41.989905,-1,0.0009949225810591668,0.00033660658052199173,0.0007837581513282485
2300,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,69,7599,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,1982,2006,Gable,CompShg,HdBoard,Plywood,,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,280,845,GasA,Typical,Y,SBrkr,845,0,845,1,0,1,0,2,1,4,Typ,0,Detchd,Unf,2,360,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,129500,-93.604858,41.987606,-1,0.001041663540116141,0.00038471695996405216,0.0008265678075801003
2301,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11000,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,1976,2003,Gable,CompShg,Plywood,Plywood,,0,Typical,PConc,Typical,No,LwQ,4,Unf,0,0,1090,GasA,Typical,Y,SBrkr,1178,0,1178,1,0,1,1,3,1,6,Typ,0,Attchd,Unf,2,502,Typical,Paved,0,44,0,0,88,0,No_Pool,Minimum_Privacy,,0,6,2007,WD ,Normal,135000,-93.605119,41.989768,-1,0.0010045928864079782,0.00034878330105594203,0.0007886940745046938
2302,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76,8314,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Good,1982,1982,Gable,CompShg,HdBoard,ImStucc,,0,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,270,816,GasA,Typical,Y,SBrkr,816,0,816,0,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,264,Typical,Paved,168,0,0,0,0,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,124500,-93.604146,41.98822,-1,0.0010341465154620904,0.0003786031108990883,0.0008170373946713974
2303,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,11625,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Good,1983,1983,Gable,CompShg,HdBoard,HdBoard,,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,220,816,GasA,Typical,Y,SBrkr,816,0,816,1,0,1,0,2,1,4,Typ,0,Attchd,Fin,1,264,Typical,Paved,330,0,0,0,0,0,No_Pool,Minimum_Privacy,,0,5,2007,WD ,Normal,139000,-93.6030815,41.9881729,-1,0.0010391582643378148,0.00038529245417672116,0.0008197101340375639
2304,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,63,10712,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,1991,1992,Gable,CompShg,HdBoard,HdBoard,,0,Typical,PConc,Typical,Mn,BLQ,2,Unf,0,762,974,GasA,Typical,Y,SBrkr,974,0,974,0,0,1,0,3,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,28,0,0,0,0,No_Pool,Minimum_Privacy,,0,9,2007,Oth,Abnorml,93500,-93.606641,41.98651,-1,0.001053645899456463,0.0003944923078020288,0.0008433173279735225
2305,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,62,10447,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,1984,1984,Gable,CompShg,Plywood,HdBoard,,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,348,864,GasA,Typical,Y,SBrkr,887,0,887,0,1,1,0,3,1,5,Typ,0,Attchd,RFn,1,288,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,,0,12,2007,WD ,Normal,124500,-93.604858,41.986588,-1,0.001058683709827096,0.00040116858148893456,0.0008442224336993976
2306,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11027,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28,Typical,CBlock,Typical,No,BLQ,2,Rec,539,171,1178,GasA,Good,Y,SBrkr,1293,0,1293,1,0,2,0,2,1,5,Typ,0,Attchd,RFn,2,452,Typical,Paved,280,0,0,0,0,0,No_Pool,No_Fence,,0,5,2006,WD ,Normal,149900,-93.618462,42.053406,-1,0.00019630559021783218,0.0007939739859977675,0.0003374271514962034
2307,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10533,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244,Good,CBlock,Typical,No,Rec,6,Unf,0,235,1008,GasA,Typical,Y,SBrkr,1024,0,1024,1,0,1,0,2,1,5,Typ,2,Attchd,Unf,1,313,Typical,Paved,0,0,0,0,280,0,No_Pool,No_Fence,,0,8,2006,WD ,Normal,157500,-93.618182,42.053327,-1,0.00019758791613672726,0.0007924758658636342,0.00033521944969802745
2308,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11765,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302,Typical,CBlock,Typical,Mn,Rec,6,Unf,0,490,1617,GasA,Fair,Y,SBrkr,1797,0,1797,0,0,1,1,3,1,7,Typ,1,Attchd,Unf,3,963,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,6,2006,WD ,Normal,169000,-93.6192621,42.0531078,-1,0.00018574813243577915,0.0007892096689409818,0.00033510241130888397
2309,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,39384,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,CulDSac,Sev,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902,Typical,CBlock,Typical,Gd,ALQ,1,Unf,0,595,1705,GasA,Excellent,Y,SBrkr,1390,0,1390,1,0,1,1,1,1,4,Min1,2,Attchd,Unf,2,550,Typical,Paved,0,189,0,0,0,0,No_Pool,No_Fence,,0,10,2006,WD ,Abnorml,252000,-93.616439,42.052519,-1,0.00020330515949928865,0.0007779993257436949,0.00031675576182245657
2310,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,11727,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434,Good,CBlock,Typical,Mn,Unf,7,Unf,0,1851,1851,GasA,Good,Y,SBrkr,1851,0,1851,0,0,2,0,3,1,8,Typ,1,Attchd,Fin,2,506,Typical,Paved,0,146,0,0,0,0,No_Pool,No_Fence,,0,3,2006,WD ,Normal,192100,-93.617432,42.050507,-1,0.00017116484291335952,0.0007430265843402225,0.00028510287334342874
2311,Two_Story_1946_and_Newer,Residential_Low_Density,60,8238,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,113,813,GasA,Excellent,Y,SBrkr,813,712,1525,1,0,2,1,3,1,6,Typ,1,Attchd,Fin,2,400,Typical,Paved,421,72,0,0,0,0,No_Pool,No_Fence,,0,5,2006,WD ,Normal,183500,-93.639067,42.059909,-1,0.0003005211851125959,0.0009537966430887906,0.0005624208529282309
2312,Two_Story_1946_and_Newer,Residential_Low_Density,0,13006,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285,Typical,PConc,Typical,No,Unf,7,Unf,0,964,964,GasA,Good,Y,SBrkr,993,1243,2236,0,0,2,1,4,1,8,Typ,1,BuiltIn,Fin,2,642,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,11,2006,WD ,Normal,222000,-93.637871,42.061407,-1,0.00031730530683428876,0.0009741270426446117,0.0005739788891317339
2313,Two_Story_1946_and_Newer,Residential_Low_Density,0,13041,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1995,1995,Gable,CompShg,HdBoard,HdBoard,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,781,781,GasA,Good,Y,SBrkr,781,890,1671,0,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,423,Typical,Paved,0,84,0,0,0,0,No_Pool,No_Fence,,0,2,2006,WD ,Normal,170000,-93.637482,42.060425,-1,0.0002995859897548169,0.0009562623078748078,0.0005571377018530414
2314,Two_Story_1946_and_Newer,Residential_Low_Density,0,13031,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1995,1996,Gable,CompShg,HdBoard,HdBoard,,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,99,691,GasA,Good,Y,SBrkr,691,807,1498,0,0,2,1,3,1,6,Typ,1,Attchd,Fin,2,409,Typical,Paved,315,44,0,0,0,0,No_Pool,No_Fence,,0,7,2006,WD ,Normal,187500,-93.637566,42.06048,-1,0.00030090546846909194,0.0009574947886370877,0.0005585551856970719
2315,Two_Story_1946_and_Newer,Residential_Low_Density,54,9783,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1996,1996,Gable,CompShg,HdBoard,HdBoard,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,821,821,GasA,Good,Y,SBrkr,821,955,1776,0,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,443,Typical,Paved,286,116,0,0,0,0,No_Pool,No_Fence,,0,5,2006,WD ,Normal,202000,-93.636378,42.060736,-1,0.00029913660217056317,0.0009574732965784939,0.0005532697899670466
2316,Two_Story_1946_and_Newer,Residential_Low_Density,70,11207,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1997,1997,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,88,802,GasA,Good,Y,SBrkr,802,709,1511,1,0,2,1,3,1,8,Typ,1,Attchd,Fin,2,413,Typical,Paved,95,75,0,0,0,0,No_Pool,No_Fence,,0,6,2006,WD ,Normal,185000,-93.636373,42.061879,-1,0.00031781967148709916,0.0009766682051732707,0.0005697568177172351
2317,Two_Story_1946_and_Newer,Residential_Low_Density,134,19378,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,1335,1392,GasA,Excellent,Y,SBrkr,1392,1070,2462,1,0,2,1,4,1,9,Typ,1,Attchd,RFn,2,576,Typical,Paved,239,132,0,168,0,0,No_Pool,No_Fence,,0,3,2006,New,Partial,320000,-93.636052,42.062828,-1,0.00033214766687041027,0.0009915591287313855,0.0005814076846074022
2318,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50,14859,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Average,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27,Typical,PConc,Typical,No,Unf,7,Unf,0,1670,1670,GasA,Excellent,Y,SBrkr,1670,0,1670,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,3,690,Typical,Paved,144,60,0,0,0,0,No_Pool,No_Fence,,0,8,2006,New,Partial,240000,-93.635967,42.06281,-1,0.0003315089348135207,0.0009909715655655445,0.0005805545627425309
2319,Two_Story_1946_and_Newer,Residential_Low_Density,50,13128,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216,Typical,PConc,Typical,No,Unf,7,Unf,0,1074,1074,GasA,Excellent,Y,SBrkr,1074,990,2064,0,0,2,1,4,1,7,Typ,1,Attchd,Fin,2,527,Typical,Paved,0,119,0,0,0,0,No_Pool,No_Fence,,0,1,2006,WD ,Normal,250000,-93.635935,42.062802,-1,0.000331248849419128,0.0009907299812224569,0.0005802155708387953
2320,Two_Story_1946_and_Newer,Residential_Low_Density,72,10463,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,893,893,GasA,Excellent,Y,SBrkr,901,900,1801,0,0,2,1,3,1,8,Typ,1,Attchd,Fin,3,800,Typical,Paved,0,116,0,0,0,0,No_Pool,No_Fence,,0,6,2006,WD ,Normal,239900,-93.635837,42.062798,-1,0.00033079564397767527,0.0009903368441429557,0.000579481423551654
2321,Two_Story_1946_and_Newer,Residential_Low_Density,42,13751,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248,Typical,PConc,Typical,Av,GLQ,3,Unf,0,1640,1700,GasA,Excellent,Y,SBrkr,1700,512,2212,1,0,2,1,3,1,9,Typ,1,Attchd,Fin,3,773,Typical,Paved,237,38,0,0,115,0,No_Pool,No_Fence,,0,5,2006,New,Partial,309000,-93.635798,42.062891,-1,0.00033219098433771453,0.0009917770807090429,0.0005805902154627872
2322,Two_Story_1946_and_Newer,Residential_Low_Density,168,23257,Pave,No_Alley_Access,Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0,Typical,PConc,Good,No,Unf,7,Unf,0,868,868,GasA,Excellent,Y,SBrkr,887,1134,2021,0,0,2,1,3,1,9,Typ,1,BuiltIn,RFn,2,422,Typical,Paved,0,100,0,0,0,0,No_Pool,No_Fence,,0,9,2006,New,Partial,274725,-93.635932,42.062956,-1,0.00033379672020814754,0.0009933177494867104,0.0005824720369262436
2323,Two_Story_PUD_1946_and_Newer,Residential_Low_Density,68,13108,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,OneFam,Two_Story,Average,1994,1994,Gable,CompShg,CemntBd,CmentBd,,0,Typical,PConc,Typical,No,Unf,7,Unf,0,2062,2062,GasA,Excellent,Y,SBrkr,2079,608,2687,0,0,2,1,4,1,9,Typ,0,Attchd,Fin,2,618,Typical,Paved,168,12,0,0,0,0,No_Pool,No_Fence,,0,12,2006,WD ,Normal,270000,-93.631604,42.060625,-1,0.00028101781935237707,0.0009406382096498403,0.0005188946403656735
2324,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8076,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112,Typical,PConc,Typical,No,GLQ,3,Unf,0,455,1160,GasA,Good,Y,SBrkr,1169,0,1169,0,1,2,0,3,1,6,Typ,1,Attchd,Fin,2,402,Typical,Paved,0,26,0,0,144,0,No_Pool,Minimum_Privacy,,0,7,2006,WD ,Normal,183500,-93.635716,42.0591,-1,0.00026941438305151373,0.0009276631135448211,0.0005249842919588947
2325,Two_Story_1946_and_Newer,Residential_Low_Density,0,7685,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112,Typical,PConc,Typical,No,ALQ,1,Unf,0,179,697,GasA,Good,Y,SBrkr,697,804,1501,0,0,2,1,3,1,6,Typ,1,Attchd,Fin,2,420,Typical,Paved,190,63,0,0,0,0,No_Pool,No_Fence,,0,5,2006,WD ,Normal,165600,-93.636949,42.058421,-1,0.0002649308114303659,0.0009207825537653414,0.0005250461746687439
